,Window Size,Trend
307,3080,-0.000717695318934424
308,3090,-0.0006995367980518196
309,3100,-0.0006804364442064024
310,3110,-0.0006511392823094749
311,3120,-0.0006285394554048854
312,3130,-0.0006325607262385692
313,3140,-0.0006358581489396065
314,3150,-0.0006336293575506279
315,3160,-0.0006272136300955367
316,3170,-0.0006173070454205439
317,3180,-0.0006075526780875243
318,3190,-0.0005950092198663433
319,3200,-0.000583248286938309
320,3210,-0.0005687661220943746
321,3220,-0.0005522157439834191
322,3230,-0.0005014782398090204
323,3240,-0.0004865006644746975
324,3250,-0.0004728599519139177
325,3260,-0.00044705698166522137
326,3270,-0.00042954597655128296
327,3280,-0.0003578139161829571
328,3290,-0.00035316467095340817
329,3300,-0.00036174475314460695
330,3310,-0.00037068903267315054
331,3320,-0.0003783759636512502
332,3330,-0.00038698079863393046
333,3340,-0.0003948761192221594
334,3350,-0.0004026098249782785
335,3360,-0.00041018744649073686
336,3370,-0.00041813562272661006
337,3380,-0.0004253959872308634
338,3390,-0.0004325064620176113
339,3400,-0.0004394698120852154
340,3410,-0.00044628874728968145
341,3420,-0.0004524533951514877
342,3430,-0.00045899737226366206
343,3440,-0.00046590919281103854
344,3450,-0.000478705609929336
345,3460,-0.0004847659614577757
346,3470,-0.0004906980395019682
347,3480,-0.0004965041856262086
348,3490,-0.00050218669549581
349,3500,-0.0005077478198744468
350,3510,-0.000513189765597564
351,3520,-0.0005185146965220997
352,3530,-0.0005237247344537454
353,3540,-0.0005288219600517654
354,3550,-0.0005338084137122323
355,3560,-0.0005386860964303554
356,3570,-0.0005434569706421833
357,3580,-0.0005481229610464256
358,3590,-0.0005526859554067808
359,3600,-0.0005571478053354778
360,3610,-0.0005615103270582301
361,3620,-0.0005639494212625965
362,3630,-0.0005681386633625981
363,3640,-0.0005717823470119222
364,3650,-0.0005744400495959106
365,3660,-0.0005783708955578523
366,3670,-0.0005822121320584364
367,3680,-0.0005841955505173396
368,3690,-0.0005865627104326547
369,3700,-0.0005884293166680849
370,3710,-0.0005880653153053412
371,3720,-0.0005868180691021524
372,3730,-0.000587716609101841
373,3740,-0.0005907152639487418
374,3750,-0.000581288546224975
375,3760,-0.000585122151252524
376,3770,-0.0005821272014501386
377,3780,-0.0005737089606528056
378,3790,-0.0005637369310160935
379,3800,-0.0005563864286752607
380,3810,-0.0005441763734345006
381,3820,-0.000548541442849406
382,3830,-0.0005630126691248117
383,3840,-0.0005756186769693077
384,3850,-0.0005872084122856861
385,3860,-0.0005997837114653068
386,3870,-0.0006085501276632409
387,3880,-0.0006191448155973248
388,3890,-0.0006295524415657961
389,3900,-0.0006397759991760906
390,3910,-0.0006498184300774461
391,3920,-0.0006596826249644655
392,3930,-0.0006705324096655734
393,3940,-0.000680036845150417
394,3950,-0.0006893715543479098
395,3960,-0.0006989202034586121
396,3970,-0.0007075400332505643
397,3980,-0.0007171383617890477
398,3990,-0.0007231771063621876
399,4000,-0.0007305984831624102
400,4010,-0.0007378840378440757
401,4020,-0.0007450338804208679
402,4030,-0.0007535236955325336
403,4040,-0.0007695608660270426
404,4050,-0.0007769410511663391
405,4060,-0.0007841839571337276
406,4070,-0.0007916542223331492
407,4080,-0.0007989867040065741
408,4090,-0.0008061835560279936
409,4100,-0.0008136037395826363
410,4110,-0.000820532187794141
411,4120,-0.0008234471160311881
412,4130,-0.000827350470565817
413,4140,-0.0008346603370511056
414,4150,-0.0008428797366564862
415,4160,-0.0008495678357311685
416,4170,-0.0008575086286516345
417,4180,-0.0008629071699430421
418,4190,-0.0008688805923960698
419,4200,-0.0008747396025524507
420,4210,-0.0008804859658904815
421,4220,-0.0008861214189702959
422,4230,-0.0008923167415930443
423,4240,-0.0008977291736421305
424,4250,-0.0009020415300947016
425,4260,-0.000905932359597459
426,4270,-0.0009100681830485059
427,4280,-0.0009147722507907043
428,4290,-0.0009200287012528784
429,4300,-0.0009248598988378138
430,4310,-0.0009299144221071113
431,4320,-0.0009342289154667577
432,4330,-0.0009397334074736337
433,4340,-0.000943540657041031
434,4350,-0.0009460024098916502
435,4360,-0.0009509187408400454
436,4370,-0.0009532329137492657
437,4380,-0.000957043915150384
438,4390,-0.0009607739063890566
439,4400,-0.0009647322765404613
440,4410,-0.0009689162026217812
441,4420,-0.0009723995229557626
442,4430,-0.0009767216921635878
443,4440,-0.0009797408158483747
444,4450,-0.0009835974787771784
445,4460,-0.0009852669224403665
446,4470,-0.0009895795274578924
447,4480,-0.0009929114077403276
448,4490,-0.0009976517982399128
449,4500,-0.0010014152922509633
450,4510,-0.0010050964559744123
451,4520,-0.001007822441537722
452,4530,-0.0010107752695699644
453,4540,-0.0010142406722754354
454,4550,-0.0010182106331889983
455,4560,-0.0010206578476385964
456,4570,-0.0010247659135885136
457,4580,-0.0010250814899455043
458,4590,-0.0010270667415626697
459,4600,-0.0010298449159333357
460,4610,-0.001032276302584236
461,4620,-0.001032685710389677
462,4630,-0.0010302693359531215
463,4640,-0.001029797997214654
464,4650,-0.0010323526971276681
465,4660,-0.0010340180558329251
466,4670,-0.0010375545347646616
467,4680,-0.0010393788838218615
468,4690,-0.0010397861368950075
469,4700,-0.0010423307638861784
470,4710,-0.0010445468716214733
471,4720,-0.0010464385064775596
472,4730,-0.0010482782430571054
473,4740,-0.0010503329480676064
474,4750,-0.0010520689592985832
475,4760,-0.0010540204683313374
476,4770,-0.0010561817851991887
477,4780,-0.001057502859624199
478,4790,-0.001059040544868279
479,4800,-0.0010605315672973783
480,4810,-0.001061976621806307
481,4820,-0.0010633763929116002
482,4830,-0.0010660160758747931
483,4840,-0.0010683375174735973
484,4850,-0.001069586230226978
485,4860,-0.0010712995875445139
486,4870,-0.0010729639407213813
487,4880,-0.001074079621145914
488,4890,-0.0010754047166281653
489,4900,-0.0010764374986148926
490,4910,-0.0010786720760337036
491,4920,-0.0010796167635814585
492,4930,-0.001081015928577211
493,4940,-0.0010818811074772485
494,4950,-0.0010827094028493202
495,4960,-0.0010859383636523125
496,4970,-0.0010847391503102327
497,4980,-0.0010876285857967965
498,4990,-0.001090215478528557
499,5000,-0.0011054541562181691
500,5010,-0.0011173662062133546
501,5020,-0.0011165212612268658
502,5030,-0.001139099498080634
503,5040,-0.001157373521849478
504,5050,-0.0011561439372651525
505,5060,-0.0011556027775070608
506,5070,-0.0011550415364597682
507,5080,-0.001155156453500415
508,5090,-0.0011550115064712337
509,5100,-0.0011548416664005098
510,5110,-0.0011537312724449827
511,5120,-0.0011542056792194656
512,5130,-0.0011596598175338865
513,5140,-0.0011704416124739322
514,5150,-0.001171831896054066
515,5160,-0.0011722821753711186
516,5170,-0.001193760928217217
517,5180,-0.001228799605757995
518,5190,-0.0012598521313017196
519,5200,-0.0012940615095095639
520,5210,-0.0013278498827912365
521,5220,-0.0013612221873056172
522,5230,-0.0013941832957346531
523,5240,-0.0014267380181959678
524,5250,-0.001446058138632494
525,5260,-0.0014521527454517693
526,5270,-0.0014499487049364713
527,5280,-0.0014475304632156892
528,5290,-0.0014414640873021422
529,5300,-0.0014388503235953554
530,5310,-0.001435175412832773
531,5320,-0.0014325688154748421
532,5330,-0.0014289061556613154
533,5340,-0.0014267258272580516
534,5350,-0.0014245398512299583
535,5360,-0.0014219320399645268
536,5370,-0.0014199466489291702
537,5380,-0.0014181609619403222
538,5390,-0.0014149216604226868
539,5400,-0.001412717393364032
540,5410,-0.001409894518516718
541,5420,-0.0014074814707334528
542,5430,-0.0014046604610449681
543,5440,-0.0014008311615550664
544,5450,-0.0013980227816935333
545,5460,-0.00139501620615063
546,5470,-0.0013926143559982338
547,5480,-0.0013916086056276569
548,5490,-0.0013883989553986908
549,5500,-0.0013855931817927114
550,5510,-0.0013812106420677643
551,5520,-0.0013797970029007926
552,5530,-0.0013775902258063263
553,5540,-0.0013749934166153103
554,5550,-0.0013729755796410884
555,5560,-0.0013692109575856456
556,5570,-0.001366425435617353
557,5580,-0.0013636434743731242
558,5590,-0.0013608651297647488
559,5600,-0.001358090456480656
560,5610,-0.0013553195080067617
561,5620,-0.001353120717172254
562,5630,-0.0013503533421080737
563,5640,-0.001347589877414723
564,5650,-0.0013450177613473508
565,5660,-0.001342074011986637
566,5670,-0.001339695569858788
567,5680,-0.0013356445325403772
568,5690,-0.001332352576212751
569,5700,-0.0013290712369026158
570,5710,-0.0013257997769049016
571,5720,-0.0013232702360049314
572,5730,-0.0013245737715283348
573,5740,-0.0013216585088479415
574,5750,-0.0013187494282320888
575,5760,-0.0013160274886578358
576,5770,-0.0013133100793262253
577,5780,-0.0013105972352438048
578,5790,-0.0013080679353598829
579,5800,-0.0013053630918196083
580,5810,-0.0013007091585329608
581,5820,-0.0012966129361445477
582,5830,-0.0012942979489906613
583,5840,-0.001292511194222118
584,5850,-0.0012900197465760621
585,5860,-0.0012882292272930818
586,5870,-0.0012852172117776598
587,5880,-0.0012825598123593635
588,5890,-0.0012799072471916537
589,5900,-0.0012772595422892899
590,5910,-0.0012746167229511815
591,5920,-0.0012723206386127354
592,5930,-0.0012696853616504327
593,5940,-0.0012665457375590264
594,5950,-0.001263246502039588
595,5960,-0.0012601280067647436
596,5970,-0.0012573564874973936
597,5980,-0.0012549255615404839
598,5990,-0.0012523314840737312
599,6000,-0.0012499080069418888
600,6010,-0.0012471566858587666
601,6020,-0.0012450740511623839
602,6030,-0.0012421669077169102
603,6040,-0.001238612137710936
604,6050,-0.0012363810198129412
605,6060,-0.0012328478183984994
606,6070,-0.001230141487963821
607,6080,-0.001227442057013655
608,6090,-0.0012249106349870329
609,6100,-0.0012225456908619117
610,6110,-0.0012198627861206655
611,6120,-0.001217666518879632
612,6130,-0.0012148344106590726
613,6140,-0.0012124875509296723
614,6150,-0.0012090359490950044
615,6160,-0.0012070189606845432
616,6170,-0.001204530903718688
617,6180,-0.0012028313170961843
618,6190,-0.001200661265036597
619,6200,-0.0011984922771585904
620,6210,-0.0011958603344655449
621,6220,-0.0011933901929762725
622,6230,-0.0011912339756104846
623,6240,-0.001189388184728793
624,6250,-0.001186774333101424
625,6260,-0.0011850853348221026
626,6270,-0.0011814137401330415
627,6280,-0.0011786697066060933
628,6290,-0.0011763877434609114
629,6300,-0.0011739587333418928
630,6310,-0.001170482646525822
631,6320,-0.0011655225905291811
632,6330,-0.0011616369293353545
633,6340,-0.0011594110530996555
634,6350,-0.0011567428214169595
635,6360,-0.0011551188981234364
636,6370,-0.0011526079612166917
637,6380,-0.0011493659097961816
638,6390,-0.0011473120141699984
639,6400,-0.0011451149876737065
640,6410,-0.0011427761259031196
641,6420,-0.001140442444792949
642,6430,-0.0011382586847702328
643,6440,-0.001135934477106478
644,6450,-0.0011337597996272412
645,6460,-0.001131732068413895
646,6470,-0.0011292777999299891
647,6480,-0.001126972633805067
648,6490,-0.0011246726843494824
649,6500,-0.0011223779528282411
650,6510,-0.0011200884402411443
651,6520,-0.0011185092725223033
652,6530,-0.00111678721937907
653,6540,-0.0011145055270493506
654,6550,-0.0011125084288382664
655,6560,-0.00111051367095743
656,6570,-0.0011082447159873265
657,6580,-0.0011061192325777089
658,6590,-0.001103859854724724
659,6600,-0.0011022931215569458
660,6610,-0.0011000401799832564
661,6620,-0.0010980658820076415
662,6630,-0.0010958219308566692
663,6640,-0.001093583305159806
664,6650,-0.001092706001874479
665,6660,-0.0010893908113377509
666,6670,-0.001088378233980064
667,6680,-0.0010870910678120542
668,6690,-0.0010852665434712323
669,6700,-0.0010831787794951364
670,6710,-0.0010814912476425189
671,6720,-0.0010786113872827355
672,6730,-0.0010764041705279288
673,6740,-0.0010742023484700844
674,6750,-0.0010720059153130474
675,6760,-0.001069814865110514
676,6770,-0.0010676291917691017
677,6780,-0.001065839596088805
678,6790,-0.0010636623589170531
679,6800,-0.0010614904946638216
680,6810,-0.001059453050578301
681,6820,-0.0010571623659158275
682,6830,-0.0010552636715687987
683,6840,-0.001052214450291283
684,6850,-0.0010496898689223127
685,6860,-0.001047174312024998
686,6870,-0.001044667331116054
687,6880,-0.0010426750736840717
688,6890,-0.0010433372391701683
689,6900,-0.0010410862021542674
690,6910,-0.001038841482117016
691,6920,-0.0010367284134776473
692,6930,-0.001034620653360509
693,6940,-0.0010325181932317785
694,6950,-0.0010305452237634287
695,6960,-0.0010284526250913494
696,6970,-0.0010250075790078418
697,6980,-0.0010219497763061995
698,6990,-0.0010201317479406843
699,7000,-0.001018683834200545
700,7010,-0.0010167480156176804
701,7020,-0.0010153028226319422
702,7030,-0.001013008692628092
703,7040,-0.0010109634546074519
704,7050,-0.001008923386669583
705,7060,-0.0010068884794828925
706,7070,-0.0010048587236410466
707,7080,-0.0010030731663511594
708,7090,-0.0010010523378930238
709,7100,-0.0009986800547919117
710,7110,-0.000996197058418386
711,7120,-0.0009938415262878357
712,7130,-0.0009917302288848513
713,7140,-0.0009898594003086944
714,7150,-0.0009878757039110055
715,7160,-0.0009860134386232879
716,7170,-0.0009839223852507887
717,7180,-0.0009823027053073796
718,7190,-0.0009801050464258686
719,7200,-0.0009774524526257528
720,7210,-0.0009757324283177254
721,7220,-0.0009730964891106998
722,7230,-0.0009710438674598658
723,7240,-0.0009689972362819576
724,7250,-0.0009670703323925014
725,7260,-0.000965262229938693
726,7270,-0.000963230989587297
727,7280,-0.0009615447985534414
728,7290,-0.0009594104998254296
729,7300,-0.000957620389316224
730,7310,-0.0009550494526156018
731,7320,-0.0009534949169029745
732,7330,-0.0009516081386968956
733,7340,-0.0009502816766901933
734,7350,-0.0009486232914979859
735,7360,-0.0009469672037936324
736,7370,-0.0009449836413538677
737,7380,-0.0009431158845138132
738,7390,-0.0009414723080025326
739,7400,-0.000940050798956566
740,7410,-0.0009380844528618082
741,7420,-0.000936777248012544
742,7430,-0.0009340595476478768
743,7440,-0.0009320025890393342
744,7450,-0.0009302757181094516
745,7460,-0.0009284449992814342
746,7470,-0.0009258677537085578
747,7480,-0.0009222305524519833
748,7490,-0.0009193592652018797
749,7500,-0.0009176735025364195
750,7510,-0.0009156724584872274
751,7520,-0.0009144191364817188
752,7530,-0.0009125324091973825
753,7540,-0.000910122942405445
754,7550,-0.0009085645444495999
755,7560,-0.0009069045455940393
756,7570,-0.0009051437182134873
757,7580,-0.0009033873523620133
758,7590,-0.0009017393564501583
759,7600,-0.0008999913362915793
760,7610,-0.0008983514232002174
761,7620,-0.00089681803130348
762,7630,-0.0008949788004425285
763,7640,-0.0008932473797062803
764,7650,-0.0008915203572507464
765,7660,-0.0008897977225645873
766,7670,-0.0008880794651240649
767,7680,-0.000886873843076469
768,7690,-0.0008855665884561326
769,7700,-0.0008838565948259958
770,7710,-0.0008823525990850342
771,7720,-0.00088085115596561
772,7730,-0.0008791523258037446
773,7740,-0.0008775577455437658
774,7750,-0.0008758669693004605
775,7760,-0.0008746778752568975
776,7770,-0.0008729931779080008
777,7780,-0.0008715107453698698
778,7790,-0.0008698336549463326
779,7800,-0.0008681608649245084
780,7810,-0.0008674755551162168
781,7820,-0.0008650232939572554
782,7830,-0.0008642418404677621
783,7840,-0.0008633600994153727
784,7850,-0.0008676342478945647
785,7860,-0.0008706020542724283
786,7870,-0.0008684124520491335
787,7880,-0.000875787332623449
788,7890,-0.0008814608701565577
789,7900,-0.0008792079834368973
790,7910,-0.000877250862886453
791,7920,-0.0008753002717549463
792,7930,-0.0008736419975294348
793,7940,-0.0008718926864680647
794,7950,-0.0008701482778454306
795,7960,-0.0008680307861701011
796,7970,-0.00086658115153182
797,7980,-0.00086720595222137
798,7990,-0.0008700647460525659
799,8000,-0.0008690596424853069
800,8010,-0.0008676808951749218
801,8020,-0.0008750620219876137
802,8030,-0.0008881412494224612
803,8040,-0.0008996321001076534
804,8050,-0.0009125082990494845
805,8060,-0.0009252804656268138
806,8070,-0.0009379493928973888
807,8080,-0.0009505158672990523
808,8090,-0.0009629806687114768
809,8100,-0.0009699519304242906
810,8110,-0.0009713995395389036
811,8120,-0.0009693727376963779
812,8130,-0.0009672632687809697
813,8140,-0.000963621285285169
814,8150,-0.0009614419162989689
815,8160,-0.0009588204253136048
816,8170,-0.0009566582615739403
817,8180,-0.0009540552553925058
818,8190,-0.0009520884771844123
819,8200,-0.000950127526064349
820,8210,-0.0009479947182686382
821,8220,-0.000946135072947171
822,8230,-0.0009443690891790621
823,8240,-0.0009419894378960999
824,8250,-0.0009400593683488221
825,8260,-0.0009378714711046415
826,8270,-0.0009358663509410896
827,8280,-0.0009336928077619079
828,8290,-0.0009310910989708459
829,8300,-0.0009289347216885945
830,8310,-0.0009266990441876592
831,8320,-0.000924730948887489
832,8330,-0.0009233740336912574
833,8340,-0.0009210707545995536
834,8350,-0.0009189481186185987
835,8360,-0.0009161463318850281
836,8370,-0.0009146399515867457
837,8380,-0.0009127957429473154
838,8390,-0.000910787604891419
839,8400,-0.0009090392297604376
840,8410,-0.000906533531196142
841,8420,-0.0009044606026107256
842,8430,-0.0009023947656994844
843,8440,-0.0009003359882015135
844,8450,-0.0008982842380388386
845,8460,-0.0008962394833151823
846,8470,-0.0008944521508820959
847,8480,-0.000892420111877763
848,8490,-0.0008903949799498312
849,8500,-0.000888459602771271
850,8510,-0.0008863650594899372
851,8520,-0.0008845256965654156
852,8530,-0.0008819500988203268
853,8540,-0.0008797143632576028
854,8550,-0.000877487260441635
855,8560,-0.0008752685356827485
856,8570,-0.0008733844843221409
857,8580,-0.0008732160191796243
858,8590,-0.0008711736021910064
859,8600,-0.0008691382857399187
860,8610,-0.000867191001816993
861,8620,-0.0008652502463005329
862,8630,-0.0008633159900814019
863,8640,-0.0008614685704250528
864,8650,-0.0008595468550097733
865,8660,-0.000856751937021216
866,8670,-0.0008542093975700764
867,8680,-0.0008524729898532851
868,8690,-0.0008509799825278942
869,8700,-0.0008491737188559642
870,8710,-0.0008476892437861221
871,8720,-0.0008456564054473545
872,8730,-0.0008437880577225957
873,8740,-0.000841925886755147
874,8750,-0.0008400698653863325
875,8760,-0.0008382199666063651
876,8770,-0.0008365320062942438
877,8780,-0.0008346935630716896
878,8790,-0.0008326284549310991
879,8800,-0.000830493392697485
880,8810,-0.0008284437378014356
881,8820,-0.0008265559388103645
882,8830,-0.0008248279870070381
883,8840,-0.0008230288657766565
884,8850,-0.0008213118853885612
885,8860,-0.0008194476792323361
886,8870,-0.0008178947717772622
887,8880,-0.0008159657975145738
888,8890,-0.00081374053183398
889,8900,-0.0008121292443042855
890,8910,-0.0008099190111572069
891,8920,-0.000808093886815247
892,8930,-0.0008062749920236423
893,8940,-0.0008045371601587627
894,8950,-0.0008028798788504384
895,8960,-0.0008010781863377454
896,8970,-0.0007995060547326548
