,Window Size,Trend
951,9520,0.000208994
952,9530,0.00021101
953,9540,0.000213013
954,9550,0.000214804
955,9560,0.000216648
956,9570,0.000218283
957,9580,0.000220494
958,9590,0.000222494
959,9600,0.00022448
960,9610,0.000226972
961,9620,0.000222972
962,9630,0.000219251
963,9640,0.000217551
964,9650,0.000213994
965,9660,0.000211872
966,9670,0.000209441
967,9680,0.000206959
968,9690,0.000203917
969,9700,0.000200574
970,9710,0.000196678
971,9720,0.000192996
972,9730,0.000189904
973,9740,0.000186198
974,9750,0.000182767
975,9760,0.00018074
976,9770,0.000179603
977,9780,0.000178784
978,9790,0.00017722
979,9800,0.000176225
980,9810,0.000174551
981,9820,0.000173134
982,9830,0.000172221
983,9840,0.000172365
984,9850,0.000171148
985,9860,0.000169505
986,9870,0.000165841
987,9880,0.000161768
988,9890,0.000157352
989,9900,0.000152227
990,9910,0.000149392
991,9920,0.00014852
992,9930,0.00014662
993,9940,0.000144427
994,9950,0.000142428
995,9960,0.000139836
996,9970,0.000137259
997,9980,0.000133733
998,9990,0.000129507
999,10000,0.000125425
1000,10010,0.000121308
1001,10020,0.000117512
1002,10030,0.000113918
1003,10040,0.000110939
1004,10050,0.000108986
1005,10060,0.000107043
1006,10070,0.000105467
1007,10080,0.000104725
1008,10090,0.000103398
1009,10100,0.000102196
1010,10110,0.000100883
1011,10120,9.96E-05
1012,10130,9.84E-05
1013,10140,9.72E-05
1014,10150,9.59E-05
1015,10160,9.42E-05
1016,10170,9.26E-05
1017,10180,9.09E-05
1018,10190,8.94E-05
1019,10200,8.73E-05
1020,10210,8.60E-05
1021,10220,8.51E-05
1022,10230,8.37E-05
1023,10240,8.24E-05
1024,10250,8.15E-05
1025,10260,8.09E-05
1026,10270,7.99E-05
1027,10280,7.90E-05
1028,10290,7.80E-05
1029,10300,7.69E-05
1030,10310,7.58E-05
1031,10320,7.44E-05
1032,10330,7.29E-05
1033,10340,7.14E-05
1034,10350,6.99E-05
1035,10360,6.88E-05
1036,10370,6.80E-05
1037,10380,6.75E-05
1038,10390,6.73E-05
1039,10400,6.73E-05
1040,10410,6.79E-05
1041,10420,6.84E-05
1042,10430,6.97E-05
1043,10440,7.10E-05
1044,10450,7.10E-05
1045,10460,7.22E-05
1046,10470,7.27E-05
1047,10480,7.35E-05
1048,10490,7.50E-05
1049,10500,7.54E-05
1050,10510,7.53E-05
1051,10520,7.53E-05
1052,10530,7.54E-05
1053,10540,7.54E-05
1054,10550,7.58E-05
1055,10560,7.64E-05
1056,10570,7.68E-05
1057,10580,7.68E-05
1058,10590,7.76E-05
1059,10600,7.79E-05
1060,10610,7.83E-05
1061,10620,7.85E-05
1062,10630,8.05E-05
1063,10640,8.17E-05
1064,10650,8.23E-05
1065,10660,8.31E-05
1066,10670,8.36E-05
1067,10680,8.41E-05
1068,10690,8.45E-05
1069,10700,8.57E-05
1070,10710,8.60E-05
1071,10720,8.59E-05
1072,10730,8.57E-05
1073,10740,8.56E-05
1074,10750,8.61E-05
1075,10760,8.94E-05
1076,10770,9.64E-05
1077,10780,0.000102348
1078,10790,0.000106825
1079,10800,0.000107265
1080,10810,0.000110424
1081,10820,0.00011295
1082,10830,0.000115462
1083,10840,0.000117602
1084,10850,0.000119476
1085,10860,0.000121287
1086,10870,0.000123291
1087,10880,0.000124928
1088,10890,0.000126
1089,10900,0.000126309
1090,10910,0.000127068
1091,10920,0.000128778
1092,10930,0.000129926
1093,10940,0.000130716
1094,10950,0.000131352
1095,10960,0.000132033
1096,10970,0.00013276
1097,10980,0.000133183
1098,10990,0.000133405
1099,11000,0.000133626
1100,11010,0.000133844
1101,11020,0.000134061
1102,11030,0.000134424
1103,11040,0.000135325
1104,11050,0.000136368
1105,11060,0.000138286
1106,11070,0.000139069
1107,11080,0.000139895
1108,11090,0.000141886
1109,11100,0.000143135
1110,11110,0.00014428
1111,11120,0.000145613
1112,11130,0.000147179
1113,11140,0.000148301
1114,11150,0.000149465
1115,11160,0.000150959
1116,11170,0.000152492
1117,11180,0.000154064
1118,11190,0.000155292
1119,11200,0.000156465
1120,11210,0.000157869
1121,11220,0.00015936
1122,11230,0.000160843
1123,11240,0.000162175
1124,11250,0.000163546
1125,11260,0.000164767
1126,11270,0.000166405
1127,11280,0.000167893
1128,11290,0.000169372
1129,11300,0.000171219
1130,11310,0.000168368
1131,11320,0.000165718
1132,11330,0.000164529
1133,11340,0.000161994
1134,11350,0.000160496
1135,11360,0.000158772
1136,11370,0.00015701
1137,11380,0.00015484
1138,11390,0.00015245
1139,11400,0.000149657
1140,11410,0.000147015
1141,11420,0.000144801
1142,11430,0.000142138
1143,11440,0.000139673
1144,11450,0.000138225
1145,11460,0.000137424
1146,11470,0.000136853
1147,11480,0.00013574
1148,11490,0.00013504
1149,11500,0.000133844
1150,11510,0.000132835
1151,11520,0.000132193
1152,11530,0.000132319
1153,11540,0.000131454
1154,11550,0.000130278
1155,11560,0.000127627
1156,11570,0.000124676
1157,11580,0.000121472
1158,11590,0.000117748
1159,11600,0.000115692
1160,11610,0.000115068
1161,11620,0.000113692
1162,11630,0.000112101
1163,11640,0.000110651
1164,11650,0.000108766
1165,11660,0.00010689
1166,11670,0.000104319
1167,11680,0.000101233
1168,11690,9.83E-05
1169,11700,9.52E-05
1170,11710,9.25E-05
1171,11720,8.98E-05
1172,11730,8.76E-05
1173,11740,8.62E-05
1174,11750,8.48E-05
1175,11760,8.36E-05
1176,11770,8.31E-05
1177,11780,8.21E-05
1178,11790,8.12E-05
1179,11800,8.02E-05
1180,11810,7.93E-05
1181,11820,7.84E-05
1182,11830,7.75E-05
1183,11840,7.65E-05
1184,11850,7.53E-05
1185,11860,7.41E-05
1186,11870,7.29E-05
1187,11880,7.17E-05
1188,11890,7.02E-05
1189,11900,6.92E-05
1190,11910,6.86E-05
1191,11920,6.75E-05
1192,11930,6.65E-05
1193,11940,6.58E-05
1194,11950,6.54E-05
1195,11960,6.47E-05
1196,11970,6.40E-05
1197,11980,6.32E-05
1198,11990,6.24E-05
1199,12000,6.16E-05
1200,12010,6.05E-05
1201,12020,5.94E-05
1202,12030,5.83E-05
1203,12040,5.72E-05
1204,12050,5.63E-05
1205,12060,5.57E-05
1206,12070,5.53E-05
1207,12080,5.51E-05
1208,12090,5.52E-05
1209,12100,5.55E-05
1210,12110,5.60E-05
1211,12120,5.69E-05
1212,12130,5.79E-05
1213,12140,5.78E-05
1214,12150,5.87E-05
1215,12160,5.90E-05
1216,12170,5.97E-05
1217,12180,6.07E-05
1218,12190,6.10E-05
1219,12200,6.09E-05
1220,12210,6.09E-05
1221,12220,6.10E-05
1222,12230,6.10E-05
1223,12240,6.12E-05
1224,12250,6.17E-05
1225,12260,6.20E-05
1226,12270,6.20E-05
1227,12280,6.25E-05
1228,12290,6.28E-05
1229,12300,6.30E-05
